name,episode,location,sub_location,time
Hizdahr zo Loraq,S05E05,Meereen,Meereen,23
Great Master #1,S05E05,Meereen,Meereen,23
Great Master #2,S05E05,Meereen,Meereen,23
Great Master #3,S05E05,Meereen,Meereen,23
Great Master #4,S05E05,Meereen,Meereen,23
Great Master #5,S05E05,Meereen,Meereen,23
Great Master #6,S05E05,Meereen,Meereen,23
Great Master #7,S05E05,Meereen,Meereen,23
Viserion,S05E05,Meereen,Meereen,23
Rhaegal,S05E05,Meereen,Meereen,23
Daenerys Targaryen,S05E05,Meereen,Meereen,58
Daario Naharis,S05E05,Meereen,Meereen,58
Hizdahr zo Loraq,S05E05,Meereen,Meereen,58
Great Master #2,S05E05,Meereen,Meereen,58
Great Master #3,S05E05,Meereen,Meereen,58
Great Master #4,S05E05,Meereen,Meereen,58
Great Master #5,S05E05,Meereen,Meereen,58
Great Master #6,S05E05,Meereen,Meereen,58
Great Master #7,S05E05,Meereen,Meereen,58
Viserion,S05E05,Meereen,Meereen,58
Rhaegal,S05E05,Meereen,Meereen,58
Daenerys Targaryen,S05E05,Meereen,Meereen,14
Viserion,S05E05,Meereen,Meereen,14
Rhaegal,S05E05,Meereen,Meereen,14
Samwell Tarly,S05E05,The Wall,Castle Black,41
Maester Aemon,S05E05,The Wall,Castle Black,41
Samwell Tarly,S05E05,The Wall,Castle Black,44
Maester Aemon,S05E05,The Wall,Castle Black,44
Jon Snow,S05E05,The Wall,Castle Black,44
Maester Aemon,S05E05,The Wall,Castle Black,53
Jon Snow,S05E05,The Wall,Castle Black,53
Jon Snow,S05E05,The Wall,Castle Black,232
Tormund Giantsbane,S05E05,The Wall,Castle Black,232
Jon Snow,S05E05,The Wall,Castle Black,91
Othell Yarwyck,S05E05,The Wall,Castle Black,91
Bowen Marsh,S05E05,The Wall,Castle Black,91
Alliser Thorne,S05E05,The Wall,Castle Black,91
Stannis Baratheon,S05E05,The Wall,Castle Black,91
Davos Seaworth,S05E05,The Wall,Castle Black,91
Samwell Tarly,S05E05,The Wall,Castle Black,91
Eddison Tollett,S05E05,The Wall,Castle Black,91
Olly,S05E05,The Wall,Castle Black,91
Jon Snow,S05E05,The Wall,Castle Black,17
Jon Snow,S05E05,The Wall,Castle Black,89
Olly,S05E05,The Wall,Castle Black,89
Podrick Payne,S05E05,The North,Winter Town,10
Podrick Payne,S05E05,The North,Winter Town,44
Brienne of Tarth,S05E05,The North,Winter Town,44
Podrick Payne,S05E05,The North,Winter Town,82
Brienne of Tarth,S05E05,The North,Winter Town,82
Winter Town Man,S05E05,The North,Winter Town,82
Myranda,S05E05,The North,Winterfell,143
Ramsay Snow,S05E05,The North,Winterfell,143
Sansa Stark,S05E05,The North,Winterfell,35
Old Woman,S05E05,The North,Winterfell,35
Sansa Stark,S05E05,The North,Winterfell,10
Sansa Stark,S05E05,The North,Winterfell,15
Sansa Stark,S05E05,The North,Winterfell,86
Myranda,S05E05,The North,Winterfell,86
Sansa Stark,S05E05,The North,Winterfell,28
Myranda,S05E05,The North,Winterfell,28
Sansa Stark,S05E05,The North,Winterfell,37
Sansa Stark,S05E05,The North,Winterfell,44
Theon Greyjoy,S05E05,The North,Winterfell,44
Theon Greyjoy,S05E05,The North,Winterfell,128
Ramsay Snow,S05E05,The North,Winterfell,128
Ramsay Snow,S05E05,The North,Winterfell,72
Sansa Stark,S05E05,The North,Winterfell,72
Roose Bolton,S05E05,The North,Winterfell,72
Walda Bolton,S05E05,The North,Winterfell,72
Ramsay Snow,S05E05,The North,Winterfell,217
Sansa Stark,S05E05,The North,Winterfell,217
Roose Bolton,S05E05,The North,Winterfell,217
Walda Bolton,S05E05,The North,Winterfell,217
Theon Greyjoy,S05E05,The North,Winterfell,217
Roose Bolton,S05E05,The North,Winterfell,172
Ramsay Snow,S05E05,The North,Winterfell,172
Gilly,S05E05,The Wall,Castle Black,91
Samwell Tarly,S05E05,The Wall,Castle Black,91
Gilly,S05E05,The Wall,Castle Black,12
Samwell Tarly,S05E05,The Wall,Castle Black,12
Stannis Baratheon,S05E05,The Wall,Castle Black,12
Samwell Tarly,S05E05,The Wall,Castle Black,85
Stannis Baratheon,S05E05,The Wall,Castle Black,85
Stannis Baratheon,S05E05,The Wall,Castle Black,63
Davos Seaworth,S05E05,The Wall,Castle Black,63
Davos Seaworth,S05E05,The Wall,Castle Black,8
Melisandre,S05E05,The Wall,Castle Black,8
Gilly,S05E05,The Wall,Castle Black,50
Baby Sam,S05E05,The Wall,Castle Black,50
Samwell Tarly,S05E05,The Wall,Castle Black,50
Olly,S05E05,The Wall,Castle Black,50
Eddison Tollett,S05E05,The Wall,Castle Black,50
Shireen Baratheon,S05E05,The Wall,Castle Black,50
Davos Seaworth,S05E05,The Wall,Castle Black,50
Selyse Baratheon,S05E05,The Wall,Castle Black,50
Jon Snow,S05E05,The Wall,Castle Black,42
Stannis Baratheon,S05E05,The Wall,Castle Black,42
Jon Snow,S05E05,The Wall,Castle Black,42
Stannis Baratheon,S05E05,The Wall,Castle Black,42
Melisandre,S05E05,The Wall,Castle Black,42
Missandei,S05E05,Meereen,Meereen,131
Grey Worm,S05E05,Meereen,Meereen,131
Daenerys Targaryen,S05E05,Meereen,Meereen,73
Missandei,S05E05,Meereen,Meereen,73
Daenerys Targaryen,S05E05,Meereen,Meereen,96
Hizdahr zo Loraq,S05E05,Meereen,Meereen,96
Jorah Mormont,S05E05,Valyria,Valyria,133
Tyrion Lannister,S05E05,Valyria,Valyria,133
Jorah Mormont,S05E05,Valyria,Valyria,85
Tyrion Lannister,S05E05,Valyria,Valyria,85
Jorah Mormont,S05E05,Valyria,Valyria,26
Tyrion Lannister,S05E05,Valyria,Valyria,26
Drogon,S05E05,Valyria,Valyria,26
Jorah Mormont,S05E05,Valyria,Valyria,70
Tyrion Lannister,S05E05,Valyria,Valyria,70
Stone Man,S05E05,Valyria,Valyria,70
Tyrion Lannister,S05E05,Valyria,Valyria,26
Jorah Mormont,S05E05,Valyria,Valyria,128
Tyrion Lannister,S05E05,Valyria,Valyria,128
Jorah Mormont,S05E05,Valyria,Valyria,24
Arya Stark,S05E06,Braavos,Braavos,115
Arya Stark,S05E06,Braavos,Braavos,123
The Waif,S05E06,Braavos,Braavos,123
Arya Stark,S05E06,Braavos,Braavos,122
Jaqen H'ghar,S05E06,Braavos,Braavos,122
Jorah Mormont,S05E06,Valyria,Slaver's Bay,172
Tyrion Lannister,S05E06,Valyria,Slaver's Bay,172
Arya Stark,S05E06,Braavos,Braavos,90
Joss,S05E06,Braavos,Braavos,90
Ghita,S05E06,Braavos,Braavos,90
Arya Stark,S05E06,Braavos,Braavos,81
Ghita,S05E06,Braavos,Braavos,81
Arya Stark,S05E06,Braavos,Braavos,9
Ghita,S05E06,Braavos,Braavos,9
Joss,S05E06,Braavos,Braavos,9
Jaqen H'ghar,S05E06,Braavos,Braavos,9
Arya Stark,S05E06,Braavos,Braavos,44
Ghita,S05E06,Braavos,Braavos,44
Jaqen H'ghar,S05E06,Braavos,Braavos,44
Arya Stark,S05E06,Braavos,Braavos,148
Jaqen H'ghar,S05E06,Braavos,Braavos,148
Jorah Mormont,S05E06,Valyria,Slaver's Bay,113
Tyrion Lannister,S05E06,Valyria,Slaver's Bay,113
Jorah Mormont,S05E06,Valyria,Slaver's Bay,8
Tyrion Lannister,S05E06,Valyria,Slaver's Bay,8
Malko,S05E06,Valyria,Slaver's Bay,8
Slaver,S05E06,Valyria,Slaver's Bay,8
Jorah Mormont,S05E06,Valyria,Slaver's Bay,178
Malko,S05E06,Valyria,Slaver's Bay,178
Tyrion Lannister,S05E06,Valyria,Slaver's Bay,178
Slaver,S05E06,Valyria,Slaver's Bay,178
Petyr Baelish,S05E06,The Crownlands,King's Landing,72
Lancel Lannister,S05E06,The Crownlands,King's Landing,72
Petyr Baelish,S05E06,The Crownlands,King's Landing,234
Cersei Lannister,S05E06,The Crownlands,King's Landing,234
Trystane Martell,S05E06,Dorne,The Water Gardens,59
Myrcella Baratheon,S05E06,Dorne,The Water Gardens,59
Doran Martell,S05E06,Dorne,The Water Gardens,11
Areo Hotah,S05E06,Dorne,The Water Gardens,11
Trystane Martell,S05E06,Dorne,The Water Gardens,11
Myrcella Baratheon,S05E06,Dorne,The Water Gardens,11
Doran Martell,S05E06,Dorne,The Water Gardens,22
Areo Hotah,S05E06,Dorne,The Water Gardens,22
Jaime Lannister,S05E06,Dorne,Dorne,52
Bronn,S05E06,Dorne,Dorne,52
Jaime Lannister,S05E06,Dorne,The Water Gardens,13
Bronn,S05E06,Dorne,The Water Gardens,13
Ellaria Sand,S05E06,Dorne,The Water Gardens,24
Obara Sand,S05E06,Dorne,The Water Gardens,24
Tyene Sand,S05E06,Dorne,The Water Gardens,24
Nymeria Sand,S05E06,Dorne,The Water Gardens,24
Obara Sand,S05E06,Dorne,The Water Gardens,23
Tyene Sand,S05E06,Dorne,The Water Gardens,23
Nymeria Sand,S05E06,Dorne,The Water Gardens,23
Jaime Lannister,S05E06,Dorne,The Water Gardens,23
Bronn,S05E06,Dorne,The Water Gardens,23
Jaime Lannister,S05E06,Dorne,The Water Gardens,53
Bronn,S05E06,Dorne,The Water Gardens,53
Trystane Martell,S05E06,Dorne,The Water Gardens,53
Myrcella Baratheon,S05E06,Dorne,The Water Gardens,53
Jaime Lannister,S05E06,Dorne,The Water Gardens,64
Bronn,S05E06,Dorne,The Water Gardens,64
Trystane Martell,S05E06,Dorne,The Water Gardens,64
Myrcella Baratheon,S05E06,Dorne,The Water Gardens,64
Obara Sand,S05E06,Dorne,The Water Gardens,64
Tyene Sand,S05E06,Dorne,The Water Gardens,64
Nymeria Sand,S05E06,Dorne,The Water Gardens,64
Jaime Lannister,S05E06,Dorne,The Water Gardens,59
Bronn,S05E06,Dorne,The Water Gardens,59
Trystane Martell,S05E06,Dorne,The Water Gardens,59
Myrcella Baratheon,S05E06,Dorne,The Water Gardens,59
Obara Sand,S05E06,Dorne,The Water Gardens,59
Tyene Sand,S05E06,Dorne,The Water Gardens,59
Nymeria Sand,S05E06,Dorne,The Water Gardens,59
Areo Hotah,S05E06,Dorne,The Water Gardens,59
Ellaria Sand,S05E06,Dorne,The Water Gardens,12
Olenna Tyrell,S05E06,The Crownlands,Outside King's Landing,10
Olenna Tyrell,S05E06,The Crownlands,King's Landing,33
Margaery Tyrell,S05E06,The Crownlands,King's Landing,33
Cersei Lannister,S05E06,The Crownlands,King's Landing,144
Olenna Tyrell,S05E06,The Crownlands,King's Landing,144
High Sparrow,S05E06,The Crownlands,King's Landing,146
Loras Tyrell,S05E06,The Crownlands,King's Landing,146
Olenna Tyrell,S05E06,The Crownlands,King's Landing,146
Margaery Tyrell,S05E06,The Crownlands,King's Landing,146
Tommen Baratheon,S05E06,The Crownlands,King's Landing,146
Cersei Lannister,S05E06,The Crownlands,King's Landing,146
High Sparrow,S05E06,The Crownlands,King's Landing,122
Loras Tyrell,S05E06,The Crownlands,King's Landing,122
Olenna Tyrell,S05E06,The Crownlands,King's Landing,122
Margaery Tyrell,S05E06,The Crownlands,King's Landing,122
Tommen Baratheon,S05E06,The Crownlands,King's Landing,122
Cersei Lannister,S05E06,The Crownlands,King's Landing,122
Olyvar,S05E06,The Crownlands,King's Landing,122
Sansa Stark,S05E06,The North,Winterfell,25
Sansa Stark,S05E06,The North,Winterfell,174
Myranda,S05E06,The North,Winterfell,174
Sansa Stark,S05E06,The North,Winterfell,11
Sansa Stark,S05E06,The North,Winterfell,41
Theon Greyjoy,S05E06,The North,Winterfell,41
Sansa Stark,S05E06,The North,Winterfell,56
Theon Greyjoy,S05E06,The North,Winterfell,56
Sansa Stark,S05E06,The North,Winterfell,115
Theon Greyjoy,S05E06,The North,Winterfell,115
Roose Bolton,S05E06,The North,Winterfell,115
Ramsay Snow,S05E06,The North,Winterfell,115
Walda Bolton,S05E06,The North,Winterfell,115
Myranda,S05E06,The North,Winterfell,115
Sansa Stark,S05E06,The North,Winterfell,230
Theon Greyjoy,S05E06,The North,Winterfell,230
Ramsay Snow,S05E06,The North,Winterfell,230
Jon Snow,S05E07,The Wall,Castle Black,62
Alliser Thorne,S05E07,The Wall,Castle Black,62
Othell Yarwyck,S05E07,The Wall,Castle Black,62
Bowen Marsh,S05E07,The Wall,Castle Black,62
Tormund Giantsbane,S05E07,The Wall,Castle Black,62
Eddison Tollett,S05E07,The Wall,Castle Black,62
Olly,S05E07,The Wall,Castle Black,62
Jon Snow,S05E07,The Wall,Castle Black,73
Alliser Thorne,S05E07,The Wall,Castle Black,73
Samwell Tarly,S05E07,The Wall,Castle Black,73
Olly,S05E07,The Wall,Castle Black,73
Othell Yarwyck,S05E07,The Wall,Castle Black,73
Bowen Marsh,S05E07,The Wall,Castle Black,73
Tormund Giantsbane,S05E07,The Wall,Castle Black,73
Eddison Tollett,S05E07,The Wall,Castle Black,73
Alliser Thorne,S05E07,The Wall,Castle Black,5
Gilly,S05E07,The Wall,Castle Black,56
Baby Sam,S05E07,The Wall,Castle Black,56
Maester Aemon,S05E07,The Wall,Castle Black,56
Samwell Tarly,S05E07,The Wall,Castle Black,56
Theon Greyjoy,S05E07,The North,Winterfell,14
Theon Greyjoy,S05E07,The North,Winterfell,133
Sansa Stark,S05E07,The North,Winterfell,133
Theon Greyjoy,S05E07,The North,Winterfell,31
Theon Greyjoy,S05E07,The North,Winterfell,16
Ramsay Snow,S05E07,The North,Winterfell,16
Brienne of Tarth,S05E07,The North,Winterfell,8
Baby Sam,S05E07,The Wall,Castle Black,73
Maester Aemon,S05E07,The Wall,Castle Black,73
Samwell Tarly,S05E07,The Wall,Castle Black,73
Gilly,S05E07,The Wall,Castle Black,73
Maester Aemon,S05E07,The Wall,Castle Black,97
Samwell Tarly,S05E07,The Wall,Castle Black,97
Alliser Thorne,S05E07,The Wall,Castle Black,97
Gilly,S05E07,The Wall,Castle Black,97
Baby Sam,S05E07,The Wall,Castle Black,97
Bowen Marsh,S05E07,The Wall,Castle Black,97
Sansa Stark,S05E07,The North,Winterfell,151
Ramsay Snow,S05E07,The North,Winterfell,151
Sansa Stark,S05E07,The North,Winterfell,71
Ramsay Snow,S05E07,The North,Winterfell,71
Old Woman,S05E07,The North,Winterfell,71
Theon Greyjoy,S05E07,The North,Winterfell,71
Davos Seaworth,S05E07,The North,Stannis Baratheon's Camp,33
Davos Seaworth,S05E07,The North,Stannis Baratheon's Camp,93
Stannis Baratheon,S05E07,The North,Stannis Baratheon's Camp,93
Melisandre,S05E07,The North,Stannis Baratheon's Camp,93
Stannis Baratheon,S05E07,The North,Stannis Baratheon's Camp,119
Melisandre,S05E07,The North,Stannis Baratheon's Camp,119
Gilly,S05E07,The Wall,Castle Black,47
Derek,S05E07,The Wall,Castle Black,47
Brant,S05E07,The Wall,Castle Black,47
Gilly,S05E07,The Wall,Castle Black,95
Derek,S05E07,The Wall,Castle Black,95
Brant,S05E07,The Wall,Castle Black,95
Samwell Tarly,S05E07,The Wall,Castle Black,95
Gilly,S05E07,The Wall,Castle Black,10
Derek,S05E07,The Wall,Castle Black,10
Brant,S05E07,The Wall,Castle Black,10
Samwell Tarly,S05E07,The Wall,Castle Black,10
Ghost,S05E07,The Wall,Castle Black,10
Gilly,S05E07,The Wall,Castle Black,21
Samwell Tarly,S05E07,The Wall,Castle Black,21
Gilly,S05E07,The Wall,Castle Black,173
Samwell Tarly,S05E07,The Wall,Castle Black,173
Jorah Mormont,S05E07,Meereen,Outside Meereen,15
Tyrion Lannister,S05E07,Meereen,Outside Meereen,15
Jorah Mormont,S05E07,Meereen,Outside Meereen,142
Tyrion Lannister,S05E07,Meereen,Outside Meereen,142
Malko,S05E07,Meereen,Outside Meereen,142
Yezzan zo Qaggaz,S05E07,Meereen,Outside Meereen,142
Daenerys Targaryen,S05E07,Meereen,Meereen,155
Daario Naharis,S05E07,Meereen,Meereen,155
Olenna Tyrell,S05E07,The Crownlands,King's Landing,199
High Sparrow,S05E07,The Crownlands,King's Landing,199
Olenna Tyrell,S05E07,The Crownlands,King's Landing,14
Tyrell Guard,S05E07,The Crownlands,King's Landing,14
Tommen Baratheon,S05E07,The Crownlands,King's Landing,190
Cersei Lannister,S05E07,The Crownlands,King's Landing,190
Jaime Lannister,S05E07,Dorne,The Water Gardens,16
Areo Hotah,S05E07,Dorne,The Water Gardens,16
Myrcella Baratheon,S05E07,Dorne,The Water Gardens,16
Jaime Lannister,S05E07,Dorne,The Water Gardens,61
Myrcella Baratheon,S05E07,Dorne,The Water Gardens,61
Bronn,S05E07,Dorne,The Water Gardens,224
Obara Sand,S05E07,Dorne,The Water Gardens,224
Tyene Sand,S05E07,Dorne,The Water Gardens,224
Nymeria Sand,S05E07,Dorne,The Water Gardens,224
Petyr Baelish,S05E07,The Crownlands,King's Landing,28
Olenna Tyrell,S05E07,The Crownlands,King's Landing,111
Petyr Baelish,S05E07,The Crownlands,King's Landing,111
Jorah Mormont,S05E07,Meereen,Meereen,71
Tyrion Lannister,S05E07,Meereen,Meereen,71
Yezzan zo Qaggaz,S05E07,Meereen,Meereen,71
Daenerys Targaryen,S05E07,Meereen,Meereen,44
Hizdahr zo Loraq,S05E07,Meereen,Meereen,44
Yezzan zo Qaggaz,S05E07,Meereen,Meereen,44
Jorah Mormont,S05E07,Meereen,Meereen,20
Tyrion Lannister,S05E07,Meereen,Meereen,20
Daenerys Targaryen,S05E07,Meereen,Meereen,26
Hizdahr zo Loraq,S05E07,Meereen,Meereen,26
Jorah Mormont,S05E07,Meereen,Meereen,26
Yezzan zo Qaggaz,S05E07,Meereen,Meereen,28
Daenerys Targaryen,S05E07,Meereen,Meereen,28
Hizdahr zo Loraq,S05E07,Meereen,Meereen,28
Jorah Mormont,S05E07,Meereen,Meereen,28
Jorah Mormont,S05E07,Meereen,Meereen,15
Tyrion Lannister,S05E07,Meereen,Meereen,15
Yezzan zo Qaggaz,S05E07,Meereen,Meereen,130
Daenerys Targaryen,S05E07,Meereen,Meereen,130
Hizdahr zo Loraq,S05E07,Meereen,Meereen,130
Jorah Mormont,S05E07,Meereen,Meereen,130
Tyrion Lannister,S05E07,Meereen,Meereen,130
Cersei Lannister,S05E07,The Crownlands,King's Landing,149
Margaery Tyrell,S05E07,The Crownlands,King's Landing,149
Cersei Lannister,S05E07,The Crownlands,King's Landing,8
Cersei Lannister,S05E07,The Crownlands,King's Landing,231
High Sparrow,S05E07,The Crownlands,King's Landing,231
Cersei Lannister,S05E07,The Crownlands,King's Landing,11
High Sparrow,S05E07,The Crownlands,King's Landing,11
Lancel Lannister,S05E07,The Crownlands,King's Landing,11
Cersei Lannister,S05E07,The Crownlands,King's Landing,29
High Sparrow,S05E07,The Crownlands,King's Landing,29
Lancel Lannister,S05E07,The Crownlands,King's Landing,29
Septa Unella,S05E07,The Crownlands,King's Landing,29
Cersei Lannister,S05E07,The Crownlands,King's Landing,32
Septa Unella,S05E07,The Crownlands,King's Landing,32
Daenerys Targaryen,S05E08,Meereen,Meereen,290
Missandei,S05E08,Meereen,Meereen,290
Jorah Mormont,S05E08,Meereen,Meereen,290
Tyrion Lannister,S05E08,Meereen,Meereen,290
Jorah Mormont,S05E08,Meereen,Meereen,29
Septa Unella,S05E08,The Crownlands,King's Landing,51
Cersei Lannister,S05E08,The Crownlands,King's Landing,51
Arya Stark,S05E08,Braavos,Braavos,15
Jaqen H'ghar,S05E08,Braavos,Braavos,15
Arya Stark,S05E08,Braavos,Braavos,31
Lhara,S05E08,Braavos,Braavos,31
Arya Stark,S05E08,Braavos,Braavos,27
Jaqen H'ghar,S05E08,Braavos,Braavos,27
Arya Stark,S05E08,Braavos,Braavos,111
Thin Man,S05E08,Braavos,Braavos,111
Braavosi Captain,S05E08,Braavos,Braavos,111
Arya Stark,S05E08,Braavos,Braavos,92
Jaqen H'ghar,S05E08,Braavos,Braavos,92
The Waif,S05E08,Braavos,Braavos,22
Jaqen H'ghar,S05E08,Braavos,Braavos,22
Cersei Lannister,S05E08,The Crownlands,King's Landing,142
Qyburn,S05E08,The Crownlands,King's Landing,142
Cersei Lannister,S05E08,The Crownlands,King's Landing,25
Qyburn,S05E08,The Crownlands,King's Landing,25
Septa Unella,S05E08,The Crownlands,King's Landing,25
Theon Greyjoy,S05E08,The North,Winterfell,170
Sansa Stark,S05E08,The North,Winterfell,170
Roose Bolton,S05E08,The North,Winterfell,66
Ramsay Snow,S05E08,The North,Winterfell,66
Tyrion Lannister,S05E08,Meereen,Meereen,315
Daenerys Targaryen,S05E08,Meereen,Meereen,315
Yezzan zo Qaggaz,S05E08,Meereen,Meereen,12
Yezzan zo Qaggaz,S05E08,Meereen,Meereen,43
Jorah Mormont,S05E08,Meereen,Meereen,43
Cersei Lannister,S05E08,The Crownlands,King's Landing,55
Septa Unella,S05E08,The Crownlands,King's Landing,55
Cersei Lannister,S05E08,The Crownlands,King's Landing,18
Samwell Tarly,S05E08,The Wall,Castle Black,48
Gilly,S05E08,The Wall,Castle Black,48
Samwell Tarly,S05E08,The Wall,Castle Black,31
Gilly,S05E08,The Wall,Castle Black,31
Olly,S05E08,The Wall,Castle Black,31
Samwell Tarly,S05E08,The Wall,Castle Black,103
Olly,S05E08,The Wall,Castle Black,103
Jon Snow,S05E08,North of the Wall,Hardhome,37
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,37
Eddison Tollett,S05E08,North of the Wall,Hardhome,37
Jon Snow,S05E08,North of the Wall,Hardhome,58
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,58
Eddison Tollett,S05E08,North of the Wall,Hardhome,58
Todder,S05E08,North of the Wall,Hardhome,58
Jon Snow,S05E08,North of the Wall,Hardhome,94
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,94
Eddison Tollett,S05E08,North of the Wall,Hardhome,94
Rattleshirt,S05E08,North of the Wall,Hardhome,94
Todder,S05E08,North of the Wall,Hardhome,94
Jon Snow,S05E08,North of the Wall,Hardhome,13
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,13
Eddison Tollett,S05E08,North of the Wall,Hardhome,13
Todder,S05E08,North of the Wall,Hardhome,13
Jon Snow,S05E08,North of the Wall,Hardhome,380
Eddison Tollett,S05E08,North of the Wall,Hardhome,380
Karsi,S05E08,North of the Wall,Hardhome,380
Loboda,S05E08,North of the Wall,Hardhome,380
Wun Wun,S05E08,North of the Wall,Hardhome,380
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,380
Dim Dalba,S05E08,North of the Wall,Hardhome,380
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,91
Jon Snow,S05E08,North of the Wall,Hardhome,91
Karsi,S05E08,North of the Wall,Hardhome,91
Johnna,S05E08,North of the Wall,Hardhome,91
Willa,S05E08,North of the Wall,Hardhome,91
Wun Wun,S05E08,North of the Wall,Hardhome,32
Eddison Tollett,S05E08,North of the Wall,Hardhome,32
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,75
Jon Snow,S05E08,North of the Wall,Hardhome,75
Karsi,S05E08,North of the Wall,Hardhome,75
Loboda,S05E08,North of the Wall,Hardhome,75
Karsi,S05E08,North of the Wall,Hardhome,22
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,22
Jon Snow,S05E08,North of the Wall,Hardhome,22
Loboda,S05E08,North of the Wall,Hardhome,49
Jon Snow,S05E08,North of the Wall,Hardhome,9
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,9
Wun Wun,S05E08,North of the Wall,Hardhome,26
Eddison Tollett,S05E08,North of the Wall,Hardhome,26
Loboda,S05E08,North of the Wall,Hardhome,3
Karsi,S05E08,North of the Wall,Hardhome,7
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,58
Karsi,S05E08,North of the Wall,Hardhome,58
Todder,S05E08,North of the Wall,Hardhome,58
Jon Snow,S05E08,North of the Wall,Hardhome,58
Jon Snow,S05E08,North of the Wall,Hardhome,25
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,25
Loboda,S05E08,North of the Wall,Hardhome,92
Karsi,S05E08,North of the Wall,Hardhome,92
Jon Snow,S05E08,North of the Wall,Hardhome,92
Tormund Giantsbane,S05E08,North of the Wall,Hardhome,92
The Night King,S05E08,North of the Wall,Hardhome,92
Wun Wun,S05E08,North of the Wall,Hardhome,92
Jon Snow,S05E08,North of the Wall,Hardhome,43
Loboda,S05E08,North of the Wall,Hardhome,43
White Walker,S05E08,North of the Wall,Hardhome,43
Jon Snow,S05E08,North of the Wall,Hardhome,83
White Walker,S05E08,North of the Wall,Hardhome,83
Jon Snow,S05E08,North of the Wall,Hardhome,18
